well,ingredient1,concentration1,unit1,ingredient2,...
E9,puc19,19.888728333333333,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.0,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.63,fraction
F1,puc19,22.885659999999998,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.725,fraction
F10,puc19,0.5448966666666667,concentration,wt_GvpW,1.1744016666666668,concentration,NN449_GvpN,1.1766566666666665,concentration,wt_GvpK,1.167,concentration,NN457_GvpJ,1.1617166666666667,concentration,NN410_GvpG,1.1623783333333333,concentration,NN458_GvpF,1.15632,concentration,NN400_GvpA,10.398416666666666,concentration,water,0.435,fraction
F11,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.08105,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7516666666666667,fraction
F12,puc19,21.795866666666665,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,1.1617166666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6966666666666667,fraction
F2,puc19,22.068315,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.705,fraction
F3,puc19,22.068315,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7033333333333334,fraction
F4,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.675,fraction
F5,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6733333333333333,fraction
F6,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6666666666666666,fraction
